en,ro,description,file,hash
Merchant bulk-canceled abandoned checkout from Recovery.,Comerciantul a anulat în masă checkout-uri abandonate din Recuperare.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,56a3d5d7e8e798e97f61cfe6818517fc
Merchant canceled abandoned checkout from Recovery.,Comerciantul a anulat checkout-ul abandonat din Recuperare.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,e3b9b76050abb2e798988d575c2309c7
Merchant canceled unpaid order from Order Detail.,Comerciantul a anulat comanda neplătită din Detaliul Comenzii.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,f6dab92c095bb3d60810231822c5793a
Only unpaid payable orders can be canceled from this action.,Doar comenzile neplătite de plătit pot fi anulate din această acțiune.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,768058d1ba01e5bb9ec6bc11901e762f
Order cancellation failed.,Anularea comenzii a eșuat.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,58913ca247da6b3e3dfd3db51cc42ce5
Order cancellation was blocked.,Anularea comenzii a fost blocată.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,42fe263643ca4ee54dd55593da800e79
Order cancellation was blocked. Refresh the page and try again.,Anularea comenzii a fost blocată. Reîmprospătați pagina și încercați din nou.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,f98bf0e0968d8782185f173a68779f9f
Order does not match this detail screen.,Comanda nu corespunde acestui ecran de detaliu.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,4734c70c38fa0154ef610fc628462f38
Order has no valid customer email.,Comanda nu are un e-mail de client valid.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,0c30a1fa7bcfddd83d7d1a38186aabf6
Order is already paid.,Comanda este deja plătită.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,bd3343542cf66793e7dc99b1e39aaf33
Order not found.,Comanda nu a fost găsită.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,149ad34562bd32ca88aac01cd023fce5
Order note failed.,Nota comenzii a eșuat.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,9c0894fd7c95ae284cd5942359ee9210
Order note saved.,Nota comenzii a fost salvată.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,29857991fc602b442fe9a82d18afbbdb
Order note was blocked.,Nota comenzii a fost blocată.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,bd9398114029716a0367d7b98b2bae6c
Order note was blocked. Refresh the page and try again.,Nota comenzii a fost blocată. Reîmprospătați pagina și încercați din nou.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,32624fb8e351be7364e7be128ddaee2d
Order totals update failed.,Actualizarea totalurilor comenzii a eșuat.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,86759470298b90451516ec73c06c2aa6
Order totals update was blocked.,Actualizarea totalurilor comenzii a fost blocată.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,87c03af162847bbd59f522b126371087
Order totals update was blocked. Refresh the page and try again.,Actualizarea totalurilor comenzii a fost blocată. Reîmprospătați pagina și încercați din nou.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,0bb3bb8bc355b1bde3add6c2b8b7ddfe
Paid orders cannot be repriced from Mercato. Create a refund or adjustment instead.,Comenzile plătite nu pot avea prețul modificat din Mercato. Creați în schimb o rambursare sau un ajustaj.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,f4e4880306cd3b885974e49a2f262d5e
Payment link email failed.,E-mailul cu link de plată a eșuat.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,aed80ccc2401af5b4f7ef73f77c1f56b
Payment link email was blocked.,E-mailul cu link de plată a fost blocat.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,327c983e3e6df97f34e908c2ed9ff581
Payment link email was blocked. Refresh the page and try again.,E-mailul cu link de plată a fost blocat. Reîmprospătați pagina și încercați din nou.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,84d2fb0a804c264c92aa5e88830ae0da
Payment reconciliation failed.,Reconcilierea plății a eșuat.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,36283c3ee8665a49cf51b5ea5e8ae8e3
Payment reconciliation was blocked.,Reconcilierea plății a fost blocată.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,f66ed85cd0375c15a3a9e115ffa14a90
Payment reconciliation was blocked. Refresh the page and try again.,Reconcilierea plății a fost blocată. Reîmprospătați pagina și încercați din nou.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,1ba5b18073daa7eb7282df7bc96597a0
Payment status changed from %s to %s.,Starea plății s-a schimbat din %s în %s.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,02a51646d5b0e6a5d9ae4092981c2869
"Payment was recorded, but inventory needs attention.","Plata a fost înregistrată, dar inventarul necesită atenție.",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,c5b11140cf587f2b569cb1181451639d
pickup-ready,pregatit-pentru-ridicare,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,e6a0e77767baa395a150c3da240a861d
ProcessWire rejected the module configuration update.,ProcessWire a respins actualizarea configurației modulului.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,a2f13098bef4f90e835e1cdd87c49197
Recovery automation preview was blocked.,Previzualizarea automatizării de recuperare a fost blocată.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,bf9da187d9c7842a5c7390f7ebd0e954
Recovery automation preview was blocked. Refresh the page and try again.,Previzualizarea automatizării de recuperare a fost blocată. Reîmprospătați pagina și încercați din nou.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,a3eaa78e502e018c0ddef606b59e2745
"Recovery automation preview: %d eligible order(s), %d checked.","Previzualizare automatizare de recuperare: %d comandă/comenzi eligibilă(e), %d verificată(e).",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,804a467604c9662f604865e6aabaf541
Recovery email failed.,E-mailul de recuperare a eșuat.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,723991c439905fee5d244428f247343e
Recovery email skipped.,E-mailul de recuperare a fost omis.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,f2e4630b9cf8fb5a71ab359d022b4a85
Recovery email was blocked.,E-mailul de recuperare a fost blocat.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,75fabd92239347b43b7650d4809b5ede
Recovery email was blocked. Refresh the page and try again.,E-mailul de recuperare a fost blocat. Reîmprospătați pagina și încercați din nou.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,b56cca042c4a4a4843df5855a61f144f
Recovery order cancellation failed.,Anularea comenzii de recuperare a eșuat.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,6f6342137c5cfd205ec67c0e7f70e409
Recovery order cancellation was blocked.,Anularea comenzii de recuperare a fost blocată.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,cf2ea2722752d2e0f6c4850e9ebd5697
Recovery order cancellation was blocked. Refresh the page and try again.,Anularea comenzii de recuperare a fost blocată. Reîmprospătați pagina și încercați din nou.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,f5c9878b97e250f5e7b5639937c1eb59
Recovery suppression failed.,Excluderea de recuperare a eșuat.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,c9ddc730889d091af5aa062e7f0f9d82
Recovery suppression was blocked.,Excluderea de recuperare a fost blocată.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,1f692a8353fa17cff766eed04dc680e9
Recovery suppression was blocked. Refresh the page and try again.,Excluderea de recuperare a fost blocată. Reîmprospătați pagina și încercați din nou.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,44dea6685afc375ca3db52fcc4a72a14
Recovery unsuppression failed.,Anularea excluderii de recuperare a eșuat.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,3afdcbe2a227377d499224165ee01ac4
Recovery unsuppression was blocked.,Anularea excluderii de recuperare a fost blocată.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,e69cfb5a4743b544b58e9274503f6414
Recovery unsuppression was blocked. Refresh the page and try again.,Anularea excluderii de recuperare a fost blocată. Reîmprospătați pagina și încercați din nou.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,64191365b411e5f3a54091919e00f2d5
Refund failed.,Rambursarea a eșuat.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,39750b492c150b85fbb3e8ca510f6168
Refund of %s is still awaiting gateway confirmation.,Rambursarea de %s încă așteaptă confirmarea gateway-ului.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,54835bdd003f0776c1a0c51778b6c7a6
"Refund succeeded, but stock restoration requires attention.","Rambursarea a reușit, dar restaurarea stocului necesită atenție.",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,9af9d53f6b1e3aa8aea864ea173a9f24
Refund was blocked.,Rambursarea a fost blocată.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,bbcf60193762cf6c22473d576347d330
Refund was blocked. Refresh the page and try again.,Rambursarea a fost blocată. Reîmprospătați pagina și încercați din nou.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,4bd428289860d1381628883ab2451e6c
Refunded %s. Payment status is now %s.,S-a rambursat %s. Starea plății este acum %s.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,8208d6425d27240584bbd8e7de59ed0d
Removed %s from recovery suppression.,%s a fost eliminat din excluderea de recuperare.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,b63c461e72b8483ddcd1561551f62a73
Requested refund of %s. Payment status is now %s.,S-a solicitat rambursarea de %s. Starea plății este acum %s.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,045d199be28557695d23db5dd91c6145
Select a valid product to add.,Selectați un produs valid de adăugat.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,6f3c0f2bd63976386b058d3baedfa45a
Select an enabled fulfilment method.,Selectați o metodă de onorare activată.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,f888730548feaf7611ccea346c593810
Sent %s email for %s.,S-a trimis e-mailul %s pentru %s.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,e9f86f74f09137577cb4959e622bda38
Sent order confirmation for %s.,S-a trimis confirmarea comenzii pentru %s.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,5cbd87f2445b7398b9cba590b4a2813e
Sent payment link for %s.,S-a trimis linkul de plată pentru %s.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,46c10aabe51cc4aa18a9fddbbd8eb02b
Sent recovery payment link for %s.,S-a trimis linkul de plată de recuperare pentru %s.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,4568a06df45479ad45ef609c68b11357
Set the appropriate customer-facing fulfilment status before sending an email.,Setați starea de onorare corespunzătoare vizibilă clientului înainte de a trimite un e-mail.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,683da2c2a074af471deef811df26e912
shipping,transport,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,31211b6813083b13df997b9e3abbbd2b
Simulated %s webhook for order %s: %s → %s.,S-a simulat webhook-ul %s pentru comanda %s: %s → %s.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,3f673dc7308095220ff0c8f28341df53
Status link reset failed.,Resetarea linkului de stare a eșuat.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,38e8ab053f28c05af41f77eb2a399431
Status link reset was blocked.,Resetarea linkului de stare a fost blocată.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,64a9e4bb903ca5b3538c9e76af22809c
Status link reset was blocked. Refresh the page and try again.,Resetarea linkului de stare a fost blocată. Reîmprospătați pagina și încercați din nou.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,68a2280b34034929518825aa9a79a4f4
Suppressed %s from recovery emails.,%s a fost exclus din e-mailurile de recuperare.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,b77e10f91afe544c191350f7429efaca
The gateway rejected the pending refund. Payment status was restored.,Gateway-ul a respins rambursarea în așteptare. Starea plății a fost restaurată.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,d8da13da7416e2ff893d105ffb75e526
This order has no editable item snapshot.,Această comandă nu are o înregistrare de articole editabilă.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,55a4cafbabe0c3add02b699630db5611
This order is not currently eligible for recovery email.,Această comandă nu este în prezent eligibilă pentru e-mailul de recuperare.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,8c5a8817479947d69482335cc56f1d49
Unknown mail error.,Eroare de e-mail necunoscută.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,dae6b1e8cb0d6e54a8765b9485b2e961
Unpaid order repriced.,Preț modificat pentru comanda neplătită.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,5c2a1d339eae0dc2722ae1ccab452d19
Updated unpaid order total to %s.,Totalul comenzii neplătite a fost actualizat la %s.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,fbb839c8d1f9381c584d4df873af14af
Webhook simulation failed.,Simularea webhook-ului a eșuat.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,398afe1ac6450b4ac1c4947b7daeb688
Webhook simulation was blocked.,Simularea webhook-ului a fost blocată.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,7a63919499ed33581b5d4e72bc427408
Webhook simulation was blocked. Refresh the page and try again.,Simularea webhook-ului a fost blocată. Reîmprospătați pagina și încercați din nou.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,d8baf21b84bbba338487dd312988d171
%s copy,copie %s,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,aa8cba3dcab41dd0014c471de0c09f67
%s has no price field.,%s nu are câmp de preț.,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,18d51ed040317cf24ed33b2d9bf4c99c
%s has no product status field.,%s nu are câmp de stare a produsului.,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,0db1c5fd79cc027d66368c37874bf792
%s has no product type field.,%s nu are câmp de tip de produs.,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,fe49490343f1c5075af8684caba13956
%s has no stock policy field.,%s nu are câmp de politică de stoc.,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,b1bfeaddb3fd122bc202fdd8af7c9401
%s would get an invalid price.,%s ar primi un preț nevalid.,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,91cd8adfa58f06fa199db2ffefa3b725
Bulk product action failed.,Acțiunea în masă asupra produselor a eșuat.,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,2f6e1010992ca362cdb8200bfe27bbd4
Bulk product action was blocked.,Acțiunea în masă asupra produselor a fost blocată.,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,c0c54122cf6559aa78faf4906b92bee8
Bulk product action was blocked. Refresh the page and try again.,Acțiunea în masă asupra produselor a fost blocată. Reîmprospătați pagina și încercați din nou.,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,a93b84fb947140bec8f51034335f8d2b
Bulk product actions are limited to 100 products per request.,Acțiunile în masă asupra produselor sunt limitate la 100 de produse per cerere.,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,92a434117f0e7a0e4949cf96bcd43742
Choose a valid bulk action.,Alegeți o acțiune în masă validă.,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,1b74e6cc6a8b73062237dbdb5fe24697
Choose a valid product status.,Alegeți o stare de produs validă.,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,2806311289c1e0af93bc0963fb036038
Choose a valid product type.,Alegeți un tip de produs valid.,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,1234de625535cc543f5f4f47999fb73a
Choose a valid publication status.,Alegeți o stare de publicare validă.,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,50393e08770af6d362cb204d3c61a123
Choose a valid stock policy.,Alegeți o politică de stoc validă.,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,ad127a01b14cc210db90a1f7cc626011
CSRF token validation failed.,Validarea tokenului CSRF a eșuat.,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,e1b850614e8638b71a2de10cbfd31e49
CSV could not be imported.,CSV-ul nu a putut fi importat.,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,d12f768bfa23b099c3c3db05762088e7
"Duplicated ""%s"" as ""%s"".",„%s” a fost duplicat ca „%s”.,,site/modules/Mercato/src/Admin/ProcessMercatoProductActions.php,2d256dd17b2100310e54b3bec0389d34
