en,bg,description,file,hash
Pending,Чакаща,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,2d13df6f8b5e4c5af9f87e0dc39df69d
Pending provider result,Чакащ резултат от доставчика,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,63df2c6900548a6db835c29265cf740b
Processing,В обработка,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,643562a9ae7099c8aabfdc93478db117
Processing attempts,Опити за обработка,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,570d80a25e16bfd2403145e8c168a695
Provider refund requested,Заявено възстановяване към доставчика,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,eb21dd9892b57e6c8f4ac8d38f2561bc
Provider rejection,Отхвърляне от доставчика,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ebf96aee8f000007ded980c2d2119e2a
Provider result applied,Приложен резултат от доставчика,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,f2c54b1473c88c23cde383ce5d3f847c
Quick filters,Бързи филтри,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,89d24daf0bdce656690f084b5f0af54e
Reason,Причина,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,fffcb4d1e12c96b2f571f77ad25878b8
Recent provider-backed refund requests and reconciliation events.,Скорошни заявки за възстановяване от доставчика и събития по съгласуване.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ea611553cf949c2998ab21075f45781b
Reconciled,Съгласувано,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,279dc75d9cdde59345864c6bf38fd4b3
Refund audit looks healthy.,Одитът на възстановяванията изглежда наред.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,4fd43922e2afc6e7f975e3e4f8a18312
Refund events,Събития за възстановяване,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,6ce212ea9fc67126f7bf9ca3c9dd5f63
Refund ID,ID на възстановяване,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ea4ef81603749d8f4b0573ca2f926eb9
Refund visibility,Видимост на възстановяванията,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ee7bd515262dc9460e07930ce5af3d04
Refunds,Възстановявания,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,53beb26d8bca00f56fbd295fdee83459
Reset,Нулиране,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,526d688f37a86d3c3f27d0c5016eb71d
Review,Преглед,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,457dd55184faedb7885afd4009d70163
State,Област/щат,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,46a2a41cc6e552044816a2d04634545d
Status,Статус,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ec53a8c4f07baed5d8825072c89799be
Stripe,Stripe,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ce7566d1d08cc094b74cf283cf9c56a5
Time,Час,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,a76d4ef5f3f6a672bbfab2865563e530
Timeline,Хронология,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,3d1f92a565d3b1a61880236e33c49bf3
Updated,Актуализирано,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,ff0a3b7f3daef040faf89a88fdac01b7
Wait for provider confirmation or webhook reconciliation.,Изчакайте потвърждение от доставчика или съгласуване чрез webhook.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,a36f0e09241ce10792b1c6eed76ee60a
Watch,Наблюдение,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,f20658650d987d31063b593c05980397
Yes,Да,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentPanels.php,93cba07454f06a4a960172bbd6e2a435
%s is already suppressed for recovery.,%s вече е изключен(а) от възстановяването.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,51b007fbdf760be9b43fc673c0d7cbfc
%s is not suppressed for recovery.,%s не е изключен(а) от възстановяването.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,f372a6ca0245ca5a50579100ec07e96a
Bulk recovery cancellation failed.,Груповото отказване за възстановяване е неуспешно.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,fd1e985ab57353dbf36dfb0ee993d6c3
Bulk recovery cancellation was blocked.,Груповото отказване за възстановяване беше блокирано.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,33c9c0145f830842fc7e59fda54d1151
Bulk recovery cancellation was blocked. Refresh the page and try again.,Груповото отказване за възстановяване беше блокирано. Презаредете страницата и опитайте отново.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,356731e28b6d4e7cff2c7d4aaae98eb0
Canceled %d abandoned order(s).,Отказани %d изоставени поръчки.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,ca1f31bf2fcf11efde7b38b0426cfc05
Canceled unpaid order %s and released any active reservation.,Отказана неплатена поръчка %s и освободена евентуална активна резервация.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,fba730bf07c49ca222594c82526c0e42
Confirm that the filtered abandoned orders should be canceled.,"Потвърдете, че филтрираните изоставени поръчки трябва да бъдат отказани.",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,88c879e2acc726964e42011f6e2d535d
Confirm that this provider refund should be submitted.,"Потвърдете, че това възстановяване към доставчика трябва да бъде подадено.",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,6f22ed54dcd34f58a78bef63916fc52e
Confirm that this unpaid order should be canceled.,"Потвърдете, че тази неплатена поръчка трябва да бъде отказана.",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,5be5fd38b579ff109993da9c40ed00d1
Confirmation email failed.,Потвърдителният имейл е неуспешен.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,768180014f27f6b46358113f4daf093d
Confirmation email was blocked.,Потвърдителният имейл беше блокиран.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,d8287e1ed651812be4c2d15fcb90a943
Confirmation email was blocked. Refresh the page and try again.,Потвърдителният имейл беше блокиран. Презаредете страницата и опитайте отново.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,dc25fad67cffa578f656503e26c82701
CSRF token validation failed.,Валидирането на CSRF токен е неуспешно.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,e1b850614e8638b71a2de10cbfd31e49
Customer does not match this profile screen.,Клиентът не съответства на този профилен екран.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,591b13c35ed31f940308e59e78a41530
Customer note failed.,Бележката за клиента е неуспешна.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,e1eca51e32e1918a6ee9af003f85550d
Customer note saved.,Бележката за клиента е запазена.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,7ff29c92cb39fcdb8feac5980ce65ac7
Customer note was blocked.,Бележката за клиента беше блокирана.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,026c5b63521c735a49bc2ee9f2c72197
Customer note was blocked. Refresh the page and try again.,Бележката за клиента беше блокирана. Презаредете страницата и опитайте отново.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,6d82a9b6749e21b6f7db9bccf08bc8c9
Discount code could not be applied.,Кодът за отстъпка не можа да бъде приложен.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,48dd2591bb5c221d947282601b024218
Enter a note before saving.,Въведете бележка преди запазване.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,1f7b2380621bf2c97f4f84973a43c39b
Fulfilment email failed.,Имейлът за изпълнение е неуспешен.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,a331a4a58c066835c16f6fc948476b67
Fulfilment email was blocked.,Имейлът за изпълнение беше блокиран.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,b7295d22992c16a372ace6977ca86988
Fulfilment email was blocked. Refresh the page and try again.,Имейлът за изпълнение беше блокиран. Презаредете страницата и опитайте отново.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,6492abb23251ed1ef61e9cff846d371f
Gateway confirmed refund of %s. Payment status is now %s.,Платежният доставчик потвърди възстановяване на %s. Статусът на плащането вече е %s.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,23a436c7121cd0dac02e3c4a1729da75
Generated a new public status link for %s.,Генерирана нова публична връзка за статус за %s.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,f2916808335e3c2eaa4ca276d34a7d0b
Invalid email address.,Невалиден имейл адрес.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,e267e2be02cf3e29f4ba53b5d97cf78a
Inventory needs attention.,Инвентарът се нуждае от внимание.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,1328d9eff84c0162efbb58ebcbb39f9b
Keep at least one line item quantity above zero.,Запазете поне един ред с количество над нула.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,046953c70247aa18bb5e718c0e378116
Limited to %d orders per run.,Ограничено до %d поръчки на изпълнение.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,c9e480441aa9d61a911406a22957e046
local-delivery,локална-доставка,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,3f1829b00bbcd6b53d25664a91fbb8c5
Merchant bulk-canceled abandoned checkout from Recovery.,Търговецът групово отказа изоставена поръчка от Възстановяване.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,56a3d5d7e8e798e97f61cfe6818517fc
Merchant canceled abandoned checkout from Recovery.,Търговецът отказа изоставена поръчка от Възстановяване.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,e3b9b76050abb2e798988d575c2309c7
Merchant canceled unpaid order from Order Detail.,Търговецът отказа неплатена поръчка от Детайли на поръчката.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,f6dab92c095bb3d60810231822c5793a
Only unpaid payable orders can be canceled from this action.,"Само неплатени поръчки, подлежащи на плащане, могат да бъдат отказани чрез това действие.",,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,768058d1ba01e5bb9ec6bc11901e762f
Order cancellation failed.,Отказването на поръчката е неуспешно.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,58913ca247da6b3e3dfd3db51cc42ce5
Order cancellation was blocked.,Отказването на поръчката беше блокирано.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,42fe263643ca4ee54dd55593da800e79
Order cancellation was blocked. Refresh the page and try again.,Отказването на поръчката беше блокирано. Презаредете страницата и опитайте отново.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,f98bf0e0968d8782185f173a68779f9f
Order does not match this detail screen.,Поръчката не съответства на този екран с детайли.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,4734c70c38fa0154ef610fc628462f38
Order has no valid customer email.,Поръчката няма валиден имейл на клиента.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,0c30a1fa7bcfddd83d7d1a38186aabf6
Order is already paid.,Поръчката вече е платена.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,bd3343542cf66793e7dc99b1e39aaf33
Order not found.,Поръчката не е намерена.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,149ad34562bd32ca88aac01cd023fce5
Order note failed.,Бележката за поръчката е неуспешна.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,9c0894fd7c95ae284cd5942359ee9210
Order note saved.,Бележката за поръчката е запазена.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,29857991fc602b442fe9a82d18afbbdb
Order note was blocked.,Бележката за поръчката беше блокирана.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,bd9398114029716a0367d7b98b2bae6c
Order note was blocked. Refresh the page and try again.,Бележката за поръчката беше блокирана. Презаредете страницата и опитайте отново.,,site/modules/Mercato/src/Admin/ProcessMercatoPaymentRecoveryActions.php,32624fb8e351be7364e7be128ddaee2d
